566409e9-9984-410c-8e7e-592ffc037452,ann-31-07-2019,170,7,7,9
a2586591-2ec6-4ae9-9234-2afc9883a65d,ann-31-07-2019,171,2,7,13
a12c84a2-1c0d-4c61-88ba-1c754ba16f52,ann-31-07-2019,167,6,9,11
5399b712-7d05-4171-beff-7086fbb963bf,ann-31-07-2019,159,3,15,16
d6f72a2f-50a0-4e0a-837d-2b649ef7104d,ann-31-07-2019,154,7,16,16
12fd5400-e5b5-41e5-85f7-8aa0da37832f,ann-31-07-2019,159,5,18,11
c27708eb-1d30-46ae-b74c-9572810d0c6f,ann-31-07-2019,163,0,15,15
94d3347e-b324-4466-9c14-9895571ef9be,ann-31-07-2019,162,7,13,11
74696245-4ead-4f60-8cc9-fd0a1141e29f,ann-31-07-2019,164,7,13,9
0fcd9a73-16c6-4e53-ab41-2167007e7270,ann-31-07-2019,157,7,14,15
8ee36863-d10a-40a9-8c8d-a9892acc6701,ann-31-07-2019,164,3,10,16
9e402c49-bb4d-4ac1-bc2a-d29c73debc6e,ann-31-07-2019,167,2,12,12
2925238d-9dce-49bf-b8a5-0ef946e5fca9,ann-31-07-2019,164,1,16,12
52924a3d-ea22-4272-aaf1-ee01d6cfbb5e,ann-31-07-2019,165,5,12,11
af550470-c436-4ef5-ad6f-d3fcb33e8c5d,ann-31-07-2019,168,2,11,12
d295fec3-21e9-4bff-a5b9-badd37ce3513,ann-31-07-2019,162,4,12,15
f64a242d-6ebd-4a9c-84c0-190bc587405c,ann-31-07-2019,166,6,11,10
b5ea645a-f1f5-4b0a-8672-c9a98593c3f2,ann-31-07-2019,166,4,9,14
48f94046-6e0f-493f-b913-069906ce04e4,ann-31-07-2019,157,9,14,13
80229872-27e5-40ee-a491-fbe3164603ae,ann-31-07-2019,160,1,17,15
117f4f7a-3334-46d0-bdae-8099743a06c6,ann-31-07-2019,164,6,9,14
be77bb35-9d90-4bf5-8eb2-8dfa10e63c41,ann-31-07-2019,161,8,10,14
e50eca41-11f4-452b-8dea-e52e4e0908d4,ann-31-07-2019,169,4,11,9
478a3daa-3513-42bd-a356-60f35a182c2a,ann-31-07-2019,165,7,8,13
3629ca4d-6cbc-44a7-b6c3-5af35561183e,ann-31-07-2019,170,0,11,12
60d2c569-cbbf-447b-81f9-00e1dc0b1a77,ann-31-07-2019,163,6,11,13
99b2faeb-736d-453c-ad67-e25045d161a5,ann-31-07-2019,166,4,12,11
c792ad63-2186-4d97-84de-1f2e86cd1e60,ann-31-07-2019,167,4,10,12
cb76ae76-6b68-4c69-8bf3-1a2fae687c9c,ann-31-07-2019,163,4,14,12
ec53a19f-c303-4874-84fd-d9ea98e25634,ann-31-07-2019,165,3,14,11
ab6ae323-85a3-4d5c-b063-02fe39139ba5,ann-31-07-2019,161,1,17,14
1a69d7d7-26e1-4198-b1fe-6f40e1ad6a5e,ann-31-07-2019,167,5,8,13
7baad2de-4580-4035-a786-64691a748de7,ann-31-07-2019,160,5,15,13
0467e80e-19c1-497b-817c-f4c8fc7423e9,ann-31-07-2019,168,4,12,9
e670e6c7-a16c-4ade-8204-abf88d14a999,ann-31-07-2019,168,3,12,10
d1596045-2571-430c-83cc-438abdb9fdf2,ann-31-07-2019,162,5,11,15
89e8dbd6-0792-4115-bbd2-cc1940244ebc,ann-31-07-2019,161,2,19,11
6572fd04-903e-4c56-ba72-0dce68d42022,ann-31-07-2019,167,3,13,10
ec37c28d-c9d6-4847-aff1-2b2df5ccff0e,ann-31-07-2019,162,4,14,13
f13cd63d-4e61-4ac2-be27-f725aa9c8921,ann-31-07-2019,163,5,13,12
e9c1e8ab-ee59-4dda-9733-4456a653bedf,ann-31-07-2019,165,1,14,13
23400c8b-1c15-4555-bdbb-4c38e277787b,ann-31-07-2019,168,1,13,11
474ba2a0-610c-49aa-8bc5-a1d126b9708f,ann-31-07-2019,169,3,10,11
2a35deac-bb1c-4fe1-8fbd-21eb58f720f5,ann-31-07-2019,165,5,9,14
db280cae-b92c-468f-9a18-f76574b1d5b0,ann-31-07-2019,162,4,11,16
ee0c0b1a-cac5-45b6-9a78-0fcafc5223fd,ann-31-07-2019,166,2,13,12
ddbafea2-cc77-4e24-9b0e-0f53eb252bd1,ann-31-07-2019,162,4,16,11
4e97dced-6e35-4f94-b0e1-057f8198760b,ann-31-07-2019,159,8,13,13
ea036979-cb09-407e-be15-993c09e4af3f,ann-31-07-2019,162,4,17,10
d024c360-c9c5-4b66-9448-ff43de33e883,ann-31-07-2019,165,4,12,12
54bf4fe5-93e2-4812-83db-e4d775f55ee8,ann-31-07-2019,166,7,14,6
81c028cd-6955-4c19-bf67-2bccb35604e6,ann-31-07-2019,166,1,15,11
24872204-de58-4dc2-ba94-598d4d7bab11,ann-31-07-2019,163,3,16,11
fcc78b73-4e52-4a55-82e8-9f0863e09c59,ann-31-07-2019,169,1,15,8
e30df82e-9eab-47cf-be28-c2b45ae2ed43,ann-31-07-2019,166,0,13,14
cf553778-8891-4f91-98fb-491e15771a72,ann-31-07-2019,163,3,13,14
3838df27-77b4-4199-9558-7abea3c132fa,ann-31-07-2019,169,8,8,8
fa2737e6-a378-4fc1-b0db-659445b9fd16,ann-31-07-2019,169,4,10,10
414c7c81-fb96-47be-a07a-7016486802ae,ann-31-07-2019,170,5,7,11
ca83fac3-c0c1-4e11-9383-c19b3095792d,ann-31-07-2019,173,5,7,8
4f9d88a7-614e-4eab-bc91-b49c9642056a,ann-31-07-2019,169,5,10,9
2ad28d66-79c2-4934-a0e3-e0f0f2fb973f,ann-31-07-2019,167,1,12,13
8a83b00f-5f9b-4aa5-b9ff-de2553ee9566,ann-31-07-2019,162,4,14,13
5189f1e5-18fd-4eb1-8f6a-ddc49755dc76,ann-31-07-2019,165,3,15,10
6cda9977-9252-496d-b5ed-1f17f2ed6f15,ann-31-07-2019,167,4,14,8
fc10c0d3-b64b-4198-9c65-1218b5c32ef8,ann-31-07-2019,169,0,17,7
8f8d9b7b-46f1-45c6-adbd-fac05319b68d,ann-31-07-2019,165,4,8,16
921511ef-9c68-4ec1-a42f-c5bc6e1f67d4,ann-31-07-2019,161,8,9,15
b4c52836-0b9f-4efc-9492-d523dbdd86f3,ann-31-07-2019,160,11,11,11
2ce77a80-3c36-40b9-9eed-8f5b896d74f7,ann-31-07-2019,162,0,17,14
92ce5ca5-6839-4503-a057-d5ba8bff816e,ann-31-07-2019,160,3,16,14
6101166f-be50-4856-900f-76afc67ae9e5,ann-31-07-2019,168,2,9,14
d03ad8ff-6993-4321-94d6-3f519799ff6b,ann-31-07-2019,157,6,13,17
10d5eb66-b0ef-4e91-a128-18cd4b29c95a,ann-31-07-2019,170,6,5,12
a6f472bb-2809-4b58-8b9e-a08aaf2587d3,ann-31-07-2019,168,2,12,11
e707b9e7-c553-4645-a271-c70f2e6b083d,ann-31-07-2019,169,3,13,8
fb9880ec-796a-455f-89bb-032bbf0b4577,ann-31-07-2019,160,10,10,13
e67864f4-0f88-46e2-a602-86a9f60a5e85,ann-31-07-2019,160,7,16,10
d7a0478c-a4b3-4ddd-87d6-35864f13c974,ann-31-07-2019,160,8,13,12
966f9c27-0ae5-4973-b7fd-f3970401050a,ann-31-07-2019,165,1,13,14
e8beeb86-de63-4b0d-8c76-0a3c79c53841,ann-31-07-2019,169,2,13,9
fac479b9-1207-46ba-ace4-74a1983b7393,ann-31-07-2019,166,4,10,13
fb6edf57-7857-4dd3-96ee-22c6b8f5116e,ann-31-07-2019,163,4,15,11
fe5f9d94-2e1b-48af-94d7-d8c6bce10bb6,ann-31-07-2019,161,4,17,11
eb72fded-cd02-4b88-911f-2fe87824bf02,ann-31-07-2019,160,2,14,17
24eaf355-26cd-45f7-9f52-064b89da4c3a,ann-31-07-2019,164,4,13,12
f4f423a1-1638-4d9f-9799-8339c6533a04,ann-31-07-2019,168,1,10,14
fdd96377-5ad7-4d86-b33b-509ed1622aa8,ann-31-07-2019,169,4,10,10
78e39354-3cad-49c9-b119-a9a300a034e8,ann-31-07-2019,159,6,17,11
6b17f50d-3eaa-454e-ba54-a9c376ec5290,ann-31-07-2019,165,5,14,9
3a5e171b-a3f0-4261-bf1b-f1f67182f97c,ann-31-07-2019,170,4,9,10
9b8b5950-a1b9-4160-80de-273118f46a37,ann-31-07-2019,163,3,14,13
4fb78c3a-27f3-4b60-8915-a194cd0dc400,ann-31-07-2019,167,4,10,12
b2578a2c-a50e-4253-9942-4246dddf71f3,ann-31-07-2019,168,4,11,10
a9a68052-3589-47b5-a9da-935f9a93ab75,ann-31-07-2019,157,6,15,15
a5be497c-8ca9-4141-bd0a-39c955c1bdda,ann-31-07-2019,163,4,15,11
508bfe27-5a0b-4639-b583-2fd1e2b720d5,ann-31-07-2019,160,6,15,12
b3026cdf-29b3-4d86-8843-0b85b3c8f64c,ann-31-07-2019,167,6,10,10
282bc87b-3036-4f78-9b42-1227ead4900d,ann-31-07-2019,162,3,12,16
fadaf450-ef74-4327-8cf4-bb96cfeda483,ann-31-07-2019,161,5,15,12
6ff1a51d-9ad7-44ae-848d-a318e62a66c6,ann-31-07-2019,166,7,11,9
90360b50-a0d1-4bf0-94df-698320e10869,ann-31-07-2019,164,5,12,12
2cff835f-f3f2-4fdf-8f37-cc3df90166bd,ann-31-07-2019,162,6,13,12
784f154e-d581-4d40-bf42-d7ece8e064ab,ann-31-07-2019,167,1,13,12
26ab35ad-31ad-4ae8-8e9f-586f391e7513,ann-31-07-2019,160,6,13,14
ee1dbbe7-6c57-453e-8f06-69f16c24eca6,ann-31-07-2019,170,6,9,8
73a42980-11c7-4037-a3a0-4b76fc13e5d8,ann-31-07-2019,166,2,15,10
2f9fb5a1-8666-4d84-829a-ef99489b8726,ann-31-07-2019,165,2,15,11
5ca190a6-1b0e-46c5-b10e-21df102bdf9d,ann-31-07-2019,167,4,11,11
86cd13ae-8221-4762-af12-48d23f2cb97f,ann-31-07-2019,165,5,11,12
f1c0371e-d945-4434-97e7-f532984b0adf,ann-31-07-2019,162,9,10,12
60526861-28fe-4c02-b4cb-c2d7a0bd7238,ann-31-07-2019,168,2,11,12
33bf012c-b087-4796-810d-33764f49b57a,ann-31-07-2019,171,4,14,4
a2809c76-d6fb-4fab-883e-b3aa2d7c59c3,ann-31-07-2019,166,4,15,8
559fb3b9-367b-4b36-b4d9-2620782455bb,ann-31-07-2019,162,3,11,17
0c10d3b5-56f1-4e3d-8225-f81f56d787f2,ann-31-07-2019,172,5,5,11
f62bf541-c2fd-4b75-904e-91ad7671c61c,ann-31-07-2019,163,0,19,11
e96c2922-1bea-440a-9dcd-88c8a111088b,ann-31-07-2019,168,4,8,13
c668c720-4d9e-4b3f-8444-5d28b666a783,ann-31-07-2019,165,5,9,14
127b422a-5044-4320-bf32-84ca35585092,ann-31-07-2019,168,1,13,11
023641aa-61fa-4ab1-9476-c3b74c4bd70b,ann-31-07-2019,164,2,13,14
5513bfc9-bd2d-4f57-904d-6a124f80d776,ann-31-07-2019,167,1,14,11
3fea0611-e60c-4ba1-bee7-7eccdfba2761,ann-31-07-2019,169,5,6,13
f71027de-ee6e-43ac-b455-8d17cdc889b6,ann-31-07-2019,164,2,17,10
643d789c-db6b-4090-a148-6e684e904de1,ann-31-07-2019,165,6,13,9
d859361a-f3b2-4c8c-9135-baed6bbe8f8e,ann-31-07-2019,171,2,11,9
7d1caece-748a-4ae3-83f7-0c485feaa1e6,ann-31-07-2019,165,1,12,15
417f4640-215c-4336-a917-bbb11bedff9a,ann-31-07-2019,163,4,16,10
6d105c3a-969c-45d8-a2f6-5583de36776b,ann-31-07-2019,156,9,14,14
bff13714-aa38-419a-b511-6a22daf4fd75,ann-31-07-2019,161,4,14,14
011c79e4-fb90-4c33-a7da-9741f9b4857b,ann-31-07-2019,159,11,9,14
9eb0f2e7-7a50-458e-b448-3bbbaa74cc43,ann-31-07-2019,163,5,9,16
8c064ce0-90ed-490f-8f39-115feae1cfc6,ann-31-07-2019,165,6,11,11
b02302be-1296-4e32-ad70-bba65acca683,ann-31-07-2019,161,3,15,14
66382025-2fd5-4097-b753-30b285037f25,ann-31-07-2019,168,3,12,10
e380a8b0-715c-4662-bc90-e0d20861d491,ann-31-07-2019,164,5,11,13
0435bbaa-7a4f-4895-a671-c523dad175c5,ann-31-07-2019,164,4,18,7
94fac019-771e-4a28-bed8-b6e02cc2d935,ann-31-07-2019,158,4,16,15
cea6a7ce-9301-4c9e-b61b-58a900eddeb2,ann-31-07-2019,166,4,10,13
0ed0e20e-0a1e-43e6-a639-c836a1b11e42,ann-31-07-2019,167,3,11,12
165efc46-9a85-4730-a8f5-b0b3e1cc0952,ann-31-07-2019,163,4,16,10
e3816113-ae3e-4d9f-8b64-6b3e62763b63,ann-31-07-2019,168,2,12,11
077ed0bb-9f10-41b9-9bef-5140e344fd5d,ann-31-07-2019,168,5,9,11
6eb3af48-74b2-4d98-b1fd-b3dc677cfb67,ann-31-07-2019,173,4,7,9
f1a23f0c-af10-44cc-a2a4-86178539c4f8,ann-31-07-2019,160,8,13,12
dbbd544f-c6fc-41ec-a0fb-5da1f2ddb7d9,ann-31-07-2019,161,6,16,10
08e1e0bd-c3ef-4972-bca0-ebb882d570b1,ann-31-07-2019,171,4,10,8
33fb7b6f-6f1a-475e-9cab-f4b873ffa854,ann-31-07-2019,167,1,12,13
cdf4667e-1e22-442e-94c0-92d0c788bb5f,ann-31-07-2019,161,6,11,15
9429c2db-b466-46b3-801c-373a3f3264e4,ann-31-07-2019,158,4,14,17
2047ed2f-df5c-4a2a-9f9f-21d1c31089be,ann-31-07-2019,161,7,11,14
3857f2ef-d271-459c-aede-d4e787316137,ann-31-07-2019,162,3,13,15
acfe06f8-0421-4491-b16e-45a9923054d2,ann-31-07-2019,170,1,12,10
b7b19fe3-d3e7-4a2d-a705-216ebaa9547a,ann-31-07-2019,168,2,14,9
307f665d-f0aa-4540-8a07-209d2a5cdbcf,ann-31-07-2019,166,2,13,12
778ba82d-f0b1-4cde-9611-96ba3b1303cd,ann-31-07-2019,176,1,9,7
6cb6f09d-39c5-481e-874c-e4dbc7f74b2e,ann-31-07-2019,168,4,11,10
14d9e2f2-6d55-40d2-bd08-a6861bafe40d,ann-31-07-2019,166,4,9,14
a5cfee7e-f451-49a8-a197-a6d425dacc7c,ann-31-07-2019,156,10,11,16
be71eeda-25b5-4958-8a52-085c7003cf48,ann-31-07-2019,163,3,14,13
cfe373c7-1d4c-4281-9e97-c5945e1787f3,ann-31-07-2019,166,9,6,12
b7ad458e-c0e5-4dfc-b041-959995b07015,ann-31-07-2019,168,2,11,12
140e6be0-a37f-4f3c-8a82-a8b4f8a2501e,ann-31-07-2019,169,3,11,10
b8dcbd2e-ffa6-4997-8344-eaab175e8122,ann-31-07-2019,170,1,11,11
cd9217d3-d2a2-4b96-b22a-5694493bbdc2,ann-31-07-2019,164,4,11,14
890b9b16-749c-4ab9-a648-c49f923b0246,ann-31-07-2019,159,5,17,12
cb3f8408-3f04-4634-91cc-446fd7d6ac82,ann-31-07-2019,166,4,12,11
b80920f9-fd30-4182-b2de-ab3e8b30ee14,ann-31-07-2019,157,4,17,15
5ec62a7f-1ba7-4600-a659-5a1c2996ee91,ann-31-07-2019,161,2,19,11
157055e5-b4cd-4f16-b2bb-caecdbf6f39f,ann-31-07-2019,166,6,13,8
b7806b57-3fc9-45dd-afe2-ca903858f3d9,ann-31-07-2019,169,4,10,10
08e217bf-586e-49df-a07e-828542c3b24b,ann-31-07-2019,163,10,11,9
45066956-47cf-477c-850f-8c5908caf901,ann-31-07-2019,163,9,8,13
d7093c72-f272-4855-8706-953dd05f3100,ann-31-07-2019,167,5,10,11
2ffb62bb-3c0c-47ef-811a-a4d3633c22b3,ann-31-07-2019,166,3,13,11
94b8824d-cfdd-4b61-96a9-e5bf197e2c44,ann-31-07-2019,163,9,7,14
0c9b8806-05fd-4b24-865a-158a7a125849,ann-31-07-2019,168,4,8,13
7ff35af6-0119-4693-9410-9039dd41a9a2,ann-31-07-2019,161,3,13,16
40bdcd8c-ee68-4799-b1f4-a783d9a73464,ann-31-07-2019,169,3,10,11
f8fda0da-1951-46d0-9135-d8aee7df14bb,ann-31-07-2019,158,8,13,14
0759c9dd-5787-486a-b920-ea8bff38507e,ann-31-07-2019,168,7,7,11
125bc620-ae72-4b6f-a592-4bdcdab1cdd4,ann-31-07-2019,164,5,5,19
e6aeb9cc-2df6-4fff-b053-ae8d5d411c2e,ann-31-07-2019,162,1,17,13
60054c14-a5cd-4750-acf0-16044b2ddacc,ann-31-07-2019,166,5,10,12
60886127-441c-4879-bbbd-709e6ba9092f,ann-31-07-2019,167,6,7,13
a96c6ca4-3ae1-44d9-89c9-827d8b97c106,ann-31-07-2019,166,5,12,10
fe097dc6-0632-4089-8cff-92abe4a99059,ann-31-07-2019,158,7,14,14
08e1e28b-edc0-4e55-97b0-e8eb64a95b56,ann-31-07-2019,159,8,11,15
7b725128-96c2-4363-a53b-10b4891a3e9c,ann-31-07-2019,171,5,9,8
6dd6553b-9468-43e0-9bbd-05aec120c371,ann-31-07-2019,170,2,12,9
9c794a97-4222-4b3b-9806-103b9feee33a,ann-31-07-2019,158,7,9,19
7afa653a-6823-4b47-9a60-c0101d1a98c7,ann-31-07-2019,168,8,7,10
9d0ccd90-d2a4-46a1-973a-16a07413246f,ann-31-07-2019,169,1,13,10
c74de96c-01e6-4e08-9ab3-c6d919b274ef,ann-31-07-2019,160,5,10,18
8d0a073d-d633-4d79-8924-6a7355fd8835,ann-31-07-2019,164,3,15,11
9deeaa4c-30e4-472b-80e3-6b285295646a,ann-31-07-2019,162,4,11,16
915f016f-90bc-4026-aea3-f5f58ef3b1b0,ann-31-07-2019,166,5,14,8
7edfe30f-e01f-4c0c-a002-29cae9c2bb73,ann-31-07-2019,169,3,8,13
87229384-d119-47e0-997f-16942402ce7f,ann-31-07-2019,166,3,12,12
44c59cf0-8133-4549-b93c-c14d7d082136,ann-31-07-2019,164,10,8,11
f6466d68-ed21-438b-9416-89017aaed09f,ann-31-07-2019,161,6,13,13
703e4fb4-06a5-44ea-98c1-b55777ebd178,ann-31-07-2019,164,9,10,10
92a75165-0ab9-447f-b97f-7ec5df3a1c69,ann-31-07-2019,167,6,11,9
4f6ea90c-c99c-43ea-ae46-b162ecf53979,ann-31-07-2019,163,8,10,12
1ac4ad21-7710-4159-875d-2d17cd102ea0,ann-31-07-2019,166,6,12,9
fca72941-7b05-4d14-a331-01d0c05ede50,ann-31-07-2019,166,0,13,14
46ba8734-c459-44c9-9f2a-d2e6a5494a0b,ann-31-07-2019,168,3,10,12
5aa3f965-42db-4a09-b49c-4096aa23f858,ann-31-07-2019,161,2,17,13
52663226-5c6e-43b4-ba63-9c3b969629be,ann-31-07-2019,162,2,16,13
e9ac5739-8214-4353-96c7-3422964d8b13,ann-31-07-2019,168,3,9,13
4bc66630-3833-4474-8899-c443614e234b,ann-31-07-2019,166,4,10,13
82f9ed10-e18d-4437-ad7e-3cea04ba8753,ann-31-07-2019,172,4,8,9
6fb43e04-2056-4923-93f5-0f5010bd0bf8,ann-31-07-2019,158,3,16,16
bfb5c0e6-5515-46a5-9181-6b0cccf4a00a,ann-31-07-2019,166,1,10,16
26d7ec94-cb56-4b3e-beb3-807b83823eb0,ann-31-07-2019,161,4,17,11
6c6c186b-435f-4271-90cf-e6dc64e4cfff,ann-31-07-2019,168,3,14,8
15d86808-f3fa-49be-bbac-9154862035b7,ann-31-07-2019,164,9,11,9
e578ccc0-85a5-4624-9e9d-5ebd5bc545d0,ann-31-07-2019,161,10,10,12
cde91942-2c71-422d-b77c-37082b05fcf6,ann-31-07-2019,163,3,10,17
6129e961-46c0-4f0c-bb41-a9bbe30a54de,ann-31-07-2019,165,3,12,13
fdecf29b-7e5f-4eff-92f6-9224c4bdd7ba,ann-31-07-2019,159,6,12,16
7bf04c10-c1ed-426e-8459-5bf8801ae9f4,ann-31-07-2019,164,5,8,16
95c8f21c-dcba-4175-a405-98597ce67ee0,ann-31-07-2019,170,2,12,9
af7340dd-ce48-4dba-a4c2-078d5f8b2362,ann-31-07-2019,171,3,7,12
6b3474f7-3062-4e9a-8590-f50c047a921c,ann-31-07-2019,165,5,11,12
ab2529f8-9714-4a96-8779-4f7c7ace88ef,ann-31-07-2019,162,1,15,15
30021082-e001-452d-a77b-8e2caa7532df,ann-31-07-2019,160,4,16,13
3819a2e4-d7ee-42a2-9b26-a98b30179fab,ann-31-07-2019,169,2,11,11
fbee9ddb-2fe4-43cb-85ed-4aec85ebff31,ann-31-07-2019,169,5,9,10
091a8129-b95b-4132-af7a-bd4e030c44db,ann-31-07-2019,161,6,14,12
8215727d-6ea6-4351-8857-2cacdb899cc3,ann-31-07-2019,172,7,7,7
ccec9bb5-e7b9-499b-9875-d28d6a11a801,ann-31-07-2019,166,6,12,9
c55a3bf0-2960-47f8-aad0-d14d452c7a0a,ann-31-07-2019,165,3,14,11
5acfca9c-9a5b-4cf0-83d1-098d36e6acfd,ann-31-07-2019,164,4,13,12
ee6b3574-8b00-4c05-b909-3be4fb5dda17,ann-31-07-2019,153,7,14,19
b811c29d-5de9-4cd1-987d-63615973f523,ann-31-07-2019,162,5,13,13
f295f7a0-7dff-414b-9e60-ab6d53d0493b,ann-31-07-2019,159,5,17,12
f65a8b12-2270-4e22-83a4-269de92930e9,ann-31-07-2019,160,3,18,12
beb03683-3957-4266-9ae8-db695c54d83a,ann-31-07-2019,168,5,11,9
cec909e2-b9c8-43ea-9916-68a053187fc3,ann-31-07-2019,156,4,18,15
d1f0a729-2681-4c01-bee3-a0bfb10cd50b,ann-31-07-2019,165,2,12,14
818cb13d-a38c-432c-a802-55e34527b5c2,ann-31-07-2019,163,5,9,16
59f0d46b-1268-49c6-a96a-c6bc6d18ad36,ann-31-07-2019,166,5,11,11
781ac063-d7cc-4c53-9eb3-0a6bbd6f01a2,ann-31-07-2019,169,0,13,11
35a37f59-cbf6-4738-87ad-175321fe8c7b,ann-31-07-2019,158,7,13,15
82678c80-57d1-4bb2-9d58-52b08789970d,ann-31-07-2019,168,2,11,12
031844cb-c1a2-4c2b-8a2a-e34c2a15795c,ann-31-07-2019,163,4,14,12
1a1b6909-6cfd-48ef-82c4-5d0a06335d2e,ann-31-07-2019,167,2,13,11
fb9adb66-4981-46ef-8b7c-911cb8f7a98c,ann-31-07-2019,163,9,13,8
79798e56-ef54-499a-8aff-53d84b621b33,ann-31-07-2019,159,5,15,14
cfd462d1-9939-488a-a7e7-09c8aa2ad506,ann-31-07-2019,159,3,17,14
4b0d2c3c-b4d4-45f8-b5df-b21bbcbb6e09,ann-31-07-2019,166,5,12,10
03c1dec6-a1a0-4acd-9ee9-37e812300499,ann-31-07-2019,170,1,10,12
806f193a-26ee-4f25-a441-893e08d735ed,ann-31-07-2019,164,10,11,8
b4d415af-56e7-46e7-901c-80046e72c0b1,ann-31-07-2019,162,8,9,14
31c9098b-b7be-4959-843f-0029c5842d4d,ann-31-07-2019,162,7,12,12
ac4c9c6e-7ef7-4e79-8411-f19213162353,ann-31-07-2019,165,7,7,14
98cdb1cc-b91c-48cf-9b80-601e0cb1ef03,ann-31-07-2019,163,10,11,9
a376aac9-b8bc-449c-81ea-bd855a8e18df,ann-31-07-2019,161,8,8,16
e294fb58-c211-4c5b-9540-bf4ba6aa75d8,ann-31-07-2019,163,6,12,12
bdbfa2ff-60b1-4060-a334-f60afb89ae72,ann-31-07-2019,168,2,13,10
9e259b88-0574-40d8-9d88-2ecdde544c18,ann-31-07-2019,165,3,11,14
a4c77eac-247d-44df-b812-9e5948db83e2,ann-31-07-2019,165,2,16,10
bd90a00f-127d-44ad-86b5-1116eef90090,ann-31-07-2019,158,6,16,13
131bf448-8413-4ab3-b793-61bb68cc0f51,ann-31-07-2019,167,1,12,13
e8edae97-fe5c-405f-a45b-eca508c648f3,ann-31-07-2019,168,2,14,9
b8b1384d-67f4-4c61-80df-a0205ea7499c,ann-31-07-2019,160,4,12,17
e278d397-5002-44e5-b534-ed1ed328e197,ann-31-07-2019,162,5,13,13
4daf6a47-98fe-4fe3-bad2-a67165bafd8b,ann-31-07-2019,172,1,9,11
77d3bc90-e770-4967-8b97-d70a3fbfda6f,ann-31-07-2019,161,4,8,20
cf096700-fc48-4099-98a9-801ebf60b280,ann-31-07-2019,163,6,11,13
13c70a67-9571-415a-8f82-3d72153eaed1,ann-31-07-2019,164,4,11,14
b4035947-e8b3-4655-9a12-35379c97c419,ann-31-07-2019,168,3,10,12
0fb7601c-a876-4169-87e9-23e862798c5c,ann-31-07-2019,169,3,13,8
